"","site.code","session","site.accession","subplot","rep","species","N","occ","density","max.tree","mean.tree","mode.tree","sd.tree","Liqr.tree","Uiqr.tree","mean.occtree","mode.occtree","sd.occtree","Liqr.occtree","Uiqr.occtree","tree.count"
"1025","DTOW","12","DTOW012","5","DTOW012-5","BFF",150.5,1,0.37625,150.5,37.625,0,75.25,0,37.625,150.5,150.5,0,150.5,150.5,4
"1026","DTOW","12","DTOW012","6","DTOW012-6","BFF",181,7,0.4525,35.5,18.1,35.5,16.0187390265277,2,35.5,25.8571428571429,35.5,12.2838453727999,15.5,35.5,10
"1027","DTOW","12","DTOW012","7","DTOW012-7","BFF",54.5,4,0.13625,15.5,3.40625,0,6.31985957122466,0,2,13.625,15.5,3.75,13.625,15.5,16
"1028","DTOW","12","DTOW012","8","DTOW012-8","BFF",150.5,1,0.37625,150.5,16.7222222222222,0,50.1666666666667,0,0,150.5,150.5,0,150.5,150.5,9
"1029","DTOW","12","DTOW012","9","DTOW012-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1030","DTOW","12","DTOW012","10","DTOW012-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1031","DTOW","13","DTOW013","1","DTOW013-1","BFF",44,8,0.11,8,2.0952380952381,0,3.16077145495782,0,3,5.5,8,2.67261241912424,3,8,21
"1032","DTOW","13","DTOW013","2","DTOW013-2","BFF",30,5,0.075,8,1.875,0,3.20156211871642,0,3,6,8,2.73861278752583,3,8,16
"1033","DTOW","13","DTOW013","3","DTOW013-3","BFF",6,2,0.015,3,0.5,0,1.16774841624228,0,0,3,3,0,3,3,12
"1034","DTOW","13","DTOW013","4","DTOW013-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1035","DTOW","13","DTOW013","5","DTOW013-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1036","DTOW","13","DTOW013","6","DTOW013-6","BFF",75,5,0.1875,35.5,7.5,0,11.2051575426477,0,8,15,8,11.9111292495716,8,15.5,10
"1037","DTOW","13","DTOW013","7","DTOW013-7","BFF",37.5,5,0.09375,15.5,2.34375,0,4.45989069372782,0,3,7.5,8,5.1234753829798,3,8,16
"1038","DTOW","13","DTOW013","8","DTOW013-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1039","DTOW","13","DTOW013","9","DTOW013-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1040","DTOW","13","DTOW013","10","DTOW013-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1041","DAVO","1","DAVO001","1","DAVO001-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"1042","DAVO","1","DAVO001","2","DAVO001-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1043","DAVO","1","DAVO001","3","DAVO001-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1044","DAVO","1","DAVO001","4","DAVO001-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1045","DAVO","1","DAVO001","5","DAVO001-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1046","DAVO","1","DAVO001","6","DAVO001-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1047","DAVO","1","DAVO001","7","DAVO001-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1048","DAVO","1","DAVO001","8","DAVO001-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1049","DAVO","1","DAVO001","9","DAVO001-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1050","DAVO","1","DAVO001","10","DAVO001-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1051","DAVO","2","DAVO002","1","DAVO002-1","GHFF",831.5,23,2.07875,75.5,19.3372093023256,0,25.4000658347086,0,35.5,36.1521739130435,35.5,24.4161062632699,15.5,35.5,43
"1052","DAVO","2","DAVO002","2","DAVO002-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1053","DAVO","2","DAVO002","3","DAVO002-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1054","DAVO","2","DAVO002","4","DAVO002-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1055","DAVO","2","DAVO002","5","DAVO002-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1056","DAVO","2","DAVO002","6","DAVO002-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1057","DAVO","2","DAVO002","7","DAVO002-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1058","DAVO","2","DAVO002","8","DAVO002-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1059","DAVO","2","DAVO002","9","DAVO002-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1060","DAVO","2","DAVO002","10","DAVO002-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1061","DAVO","3","DAVO003","1","DAVO003-1","GHFF",492,24,1.23,35.5,11.4418604651163,0,12.7886711874992,0,15.5,20.5,15.5,10.2416455878841,15.5,35.5,43
"1062","DAVO","3","DAVO003","2","DAVO003-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1063","DAVO","3","DAVO003","3","DAVO003-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1064","DAVO","3","DAVO003","4","DAVO003-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1065","DAVO","3","DAVO003","5","DAVO003-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1066","DAVO","3","DAVO003","6","DAVO003-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1067","DAVO","3","DAVO003","7","DAVO003-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1068","DAVO","3","DAVO003","8","DAVO003-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1069","DAVO","3","DAVO003","9","DAVO003-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1070","DAVO","3","DAVO003","10","DAVO003-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1071","DAVO","4","DAVO004","1","DAVO004-1","GHFF",469.5,24,1.17375,35.5,10.9186046511628,0,12.7647814562448,0,15.5,19.5625,15.5,11.0042605385369,15.5,35.5,43
"1072","DAVO","4","DAVO004","2","DAVO004-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1073","DAVO","4","DAVO004","3","DAVO004-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1074","DAVO","4","DAVO004","4","DAVO004-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1075","DAVO","4","DAVO004","5","DAVO004-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1076","DAVO","4","DAVO004","6","DAVO004-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1077","DAVO","4","DAVO004","7","DAVO004-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1078","DAVO","4","DAVO004","8","DAVO004-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1079","DAVO","4","DAVO004","9","DAVO004-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1080","DAVO","4","DAVO004","10","DAVO004-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1081","DAVO","5","DAVO005","1","DAVO005-1","GHFF",396,22,0.99,35.5,9.2093023255814,0,11.6303341874249,0,15.5,18,15.5,10.2353263143832,9.875,15.5,43
"1082","DAVO","5","DAVO005","2","DAVO005-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1083","DAVO","5","DAVO005","3","DAVO005-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1084","DAVO","5","DAVO005","4","DAVO005-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1085","DAVO","5","DAVO005","5","DAVO005-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1086","DAVO","5","DAVO005","6","DAVO005-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1087","DAVO","5","DAVO005","7","DAVO005-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1088","DAVO","5","DAVO005","8","DAVO005-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1089","DAVO","5","DAVO005","9","DAVO005-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1090","DAVO","5","DAVO005","10","DAVO005-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1091","DAVO","6","DAVO006","1","DAVO006-1","GHFF",502.5,30,1.25625,35.5,11.6860465116279,15.5,12.4441721183882,0,15.5,16.75,15.5,11.6846126343064,8,15.5,43
"1092","DAVO","6","DAVO006","2","DAVO006-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1093","DAVO","6","DAVO006","3","DAVO006-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1094","DAVO","6","DAVO006","4","DAVO006-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1095","DAVO","6","DAVO006","5","DAVO006-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1096","DAVO","6","DAVO006","6","DAVO006-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1097","DAVO","6","DAVO006","7","DAVO006-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1098","DAVO","6","DAVO006","8","DAVO006-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1099","DAVO","6","DAVO006","9","DAVO006-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1100","DAVO","6","DAVO006","10","DAVO006-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1101","DAVO","7","DAVO007","1","DAVO007-1","GHFF",18.5,2,0.04625,15.5,0.430232558139535,0,2.39687642804039,0,0,9.25,15.5,8.83883476483184,6.125,12.375,43
"1102","DAVO","7","DAVO007","2","DAVO007-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1103","DAVO","7","DAVO007","3","DAVO007-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1104","DAVO","7","DAVO007","4","DAVO007-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1105","DAVO","7","DAVO007","5","DAVO007-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1106","DAVO","7","DAVO007","6","DAVO007-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1107","DAVO","7","DAVO007","7","DAVO007-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1108","DAVO","7","DAVO007","8","DAVO007-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1109","DAVO","7","DAVO007","9","DAVO007-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1110","DAVO","7","DAVO007","10","DAVO007-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1111","DAVO","8","DAVO008","1","DAVO008-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"1112","DAVO","8","DAVO008","2","DAVO008-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1113","DAVO","8","DAVO008","3","DAVO008-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1114","DAVO","8","DAVO008","4","DAVO008-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1115","DAVO","8","DAVO008","5","DAVO008-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1116","DAVO","8","DAVO008","6","DAVO008-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1117","DAVO","8","DAVO008","7","DAVO008-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1118","DAVO","8","DAVO008","8","DAVO008-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1119","DAVO","8","DAVO008","9","DAVO008-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1120","DAVO","8","DAVO008","10","DAVO008-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1121","DAVO","9","DAVO009","1","DAVO009-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"1122","DAVO","9","DAVO009","2","DAVO009-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1123","DAVO","9","DAVO009","3","DAVO009-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1124","DAVO","9","DAVO009","4","DAVO009-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1125","DAVO","9","DAVO009","5","DAVO009-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1126","DAVO","9","DAVO009","6","DAVO009-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1127","DAVO","9","DAVO009","7","DAVO009-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1128","DAVO","9","DAVO009","8","DAVO009-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1129","DAVO","9","DAVO009","9","DAVO009-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1130","DAVO","9","DAVO009","10","DAVO009-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1131","DAVO","10","DAVO010","1","DAVO010-1","GHFF",3,1,0.0075,3,0.0697674418604651,0,0.457495710997814,0,0,3,3,0,3,3,43
"1132","DAVO","10","DAVO010","2","DAVO010-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1133","DAVO","10","DAVO010","3","DAVO010-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1134","DAVO","10","DAVO010","4","DAVO010-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1135","DAVO","10","DAVO010","5","DAVO010-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1136","DAVO","10","DAVO010","6","DAVO010-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1137","DAVO","10","DAVO010","7","DAVO010-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1138","DAVO","10","DAVO010","8","DAVO010-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1139","DAVO","10","DAVO010","9","DAVO010-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1140","DAVO","10","DAVO010","10","DAVO010-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1141","DAVO","11","DAVO011","1","DAVO011-1","GHFF",93,11,0.2325,15.5,2.16279069767442,0,4.712850884035,0,1.5,8.45454545454546,3,5.89684044830172,3,15.5,43
"1142","DAVO","11","DAVO011","2","DAVO011-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1143","DAVO","11","DAVO011","3","DAVO011-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1144","DAVO","11","DAVO011","4","DAVO011-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1145","DAVO","11","DAVO011","5","DAVO011-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1146","DAVO","11","DAVO011","6","DAVO011-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1147","DAVO","11","DAVO011","7","DAVO011-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1148","DAVO","11","DAVO011","8","DAVO011-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1149","DAVO","11","DAVO011","9","DAVO011-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1150","DAVO","11","DAVO011","10","DAVO011-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1151","DAVO","12","DAVO012","1","DAVO012-1","GHFF",298,21,0.745,35.5,6.93023255813953,0,9.28553752280858,0,15.5,14.1904761904762,15.5,8.53738278173731,8,15.5,43
"1152","DAVO","12","DAVO012","2","DAVO012-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1153","DAVO","12","DAVO012","3","DAVO012-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1154","DAVO","12","DAVO012","4","DAVO012-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1155","DAVO","12","DAVO012","5","DAVO012-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1156","DAVO","12","DAVO012","6","DAVO012-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1157","DAVO","12","DAVO012","7","DAVO012-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1158","DAVO","12","DAVO012","8","DAVO012-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1159","DAVO","12","DAVO012","9","DAVO012-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1160","DAVO","12","DAVO012","10","DAVO012-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1161","DAVO","13","DAVO013","1","DAVO013-1","GHFF",69.5,14,0.17375,15.5,1.61627906976744,0,3.12409455321196,0,3,4.96428571428571,3,3.69232200088803,3,6.75,43
"1162","DAVO","13","DAVO013","2","DAVO013-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"1163","DAVO","13","DAVO013","3","DAVO013-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"1164","DAVO","13","DAVO013","4","DAVO013-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1165","DAVO","13","DAVO013","5","DAVO013-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1166","DAVO","13","DAVO013","6","DAVO013-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1167","DAVO","13","DAVO013","7","DAVO013-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"1168","DAVO","13","DAVO013","8","DAVO013-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1169","DAVO","13","DAVO013","9","DAVO013-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1170","DAVO","13","DAVO013","10","DAVO013-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"1171","DBUR","1","DBUR001","1","DBUR001-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"1172","DBUR","1","DBUR001","2","DBUR001-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1173","DBUR","1","DBUR001","3","DBUR001-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"1174","DBUR","1","DBUR001","4","DBUR001-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1175","DBUR","1","DBUR001","5","DBUR001-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1176","DBUR","1","DBUR001","6","DBUR001-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1177","DBUR","1","DBUR001","7","DBUR001-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"1178","DBUR","1","DBUR001","8","DBUR001-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1179","DBUR","1","DBUR001","9","DBUR001-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1180","DBUR","1","DBUR001","10","DBUR001-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1181","DBUR","2","DBUR002","1","DBUR002-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"1182","DBUR","2","DBUR002","2","DBUR002-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1183","DBUR","2","DBUR002","3","DBUR002-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"1184","DBUR","2","DBUR002","4","DBUR002-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1185","DBUR","2","DBUR002","5","DBUR002-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1186","DBUR","2","DBUR002","6","DBUR002-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1187","DBUR","2","DBUR002","7","DBUR002-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"1188","DBUR","2","DBUR002","8","DBUR002-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1189","DBUR","2","DBUR002","9","DBUR002-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1190","DBUR","2","DBUR002","10","DBUR002-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1191","DBUR","3","DBUR003","1","DBUR003-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"1192","DBUR","3","DBUR003","2","DBUR003-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1193","DBUR","3","DBUR003","3","DBUR003-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"1194","DBUR","3","DBUR003","4","DBUR003-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1195","DBUR","3","DBUR003","5","DBUR003-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1196","DBUR","3","DBUR003","6","DBUR003-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1197","DBUR","3","DBUR003","7","DBUR003-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"1198","DBUR","3","DBUR003","8","DBUR003-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1199","DBUR","3","DBUR003","9","DBUR003-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1200","DBUR","3","DBUR003","10","DBUR003-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1201","DBUR","4","DBUR004","1","DBUR004-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"1202","DBUR","4","DBUR004","2","DBUR004-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1203","DBUR","4","DBUR004","3","DBUR004-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"1204","DBUR","4","DBUR004","4","DBUR004-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1205","DBUR","4","DBUR004","5","DBUR004-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1206","DBUR","4","DBUR004","6","DBUR004-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1207","DBUR","4","DBUR004","7","DBUR004-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"1208","DBUR","4","DBUR004","8","DBUR004-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1209","DBUR","4","DBUR004","9","DBUR004-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1210","DBUR","4","DBUR004","10","DBUR004-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1211","DBUR","5","DBUR005","1","DBUR005-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"1212","DBUR","5","DBUR005","2","DBUR005-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1213","DBUR","5","DBUR005","3","DBUR005-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"1214","DBUR","5","DBUR005","4","DBUR005-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1215","DBUR","5","DBUR005","5","DBUR005-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1216","DBUR","5","DBUR005","6","DBUR005-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1217","DBUR","5","DBUR005","7","DBUR005-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"1218","DBUR","5","DBUR005","8","DBUR005-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1219","DBUR","5","DBUR005","9","DBUR005-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1220","DBUR","5","DBUR005","10","DBUR005-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1221","DBUR","6","DBUR006","1","DBUR006-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"1222","DBUR","6","DBUR006","2","DBUR006-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1223","DBUR","6","DBUR006","3","DBUR006-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"1224","DBUR","6","DBUR006","4","DBUR006-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1225","DBUR","6","DBUR006","5","DBUR006-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1226","DBUR","6","DBUR006","6","DBUR006-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1227","DBUR","6","DBUR006","7","DBUR006-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"1228","DBUR","6","DBUR006","8","DBUR006-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1229","DBUR","6","DBUR006","9","DBUR006-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1230","DBUR","6","DBUR006","10","DBUR006-10","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1231","DBUR","7","DBUR007","1","DBUR007-1","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"1232","DBUR","7","DBUR007","2","DBUR007-2","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"1233","DBUR","7","DBUR007","3","DBUR007-3","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"1234","DBUR","7","DBUR007","4","DBUR007-4","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"1235","DBUR","7","DBUR007","5","DBUR007-5","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"1236","DBUR","7","DBUR007","6","DBUR007-6","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1237","DBUR","7","DBUR007","7","DBUR007-7","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"1238","DBUR","7","DBUR007","8","DBUR007-8","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1239","DBUR","7","DBUR007","9","DBUR007-9","GHFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
